5acc55a144376,"Gujarat Samachar",0000-00-00,1,5acc55a144376_9.png,ad,"uttam pustako",books,,3.115,9.333
5acc55a144376,"Gujarat Samachar",0000-00-00,1,5acc55a144376_9.png,ad,amul,icecream,,3.115,9.333
5acc55a144376,"Gujarat Samachar",0000-00-00,1,5acc55a144376_9.png,ad,"ajay modi",travel,,3.115,9.333
5acc55a144376,"Gujarat Samachar",0000-00-00,1,5acc55a144376_9.png,ad,"bharat darshan",travel,,3.115,9.333
5acc55a144376,"Gujarat Samachar",0000-00-00,1,5acc55a144376_9.png,ad,"gujarat chamber",misc,,3.115,9.333
5acc55a144376,"Gujarat Samachar",0000-00-00,1,5acc55a144376_10.png,ad,"eeasy world",ielts,,14.92,14.15
5acc55a144376,"Gujarat Samachar",0000-00-00,1,5acc55a144376_10.png,ad,"reliance digital","consumer durables",,14.92,14.15
5acc55a144376,"Gujarat Samachar",0000-00-00,1,5acc55a144376_10.png,ad,"karnavati travel",travel,,14.92,14.15
5acc55a144376,"Gujarat Samachar",0000-00-00,1,5acc55a144376_10.png,ad,"radhe krishna",travel,,14.92,14.15
5acc55a144376,"Gujarat Samachar",0000-00-00,1,5acc55a144376_10.png,ad,"uttam pustako",books,,14.92,14.15
5acc55a144376,"Gujarat Samachar",0000-00-00,1,5acc55a144376_10.png,ad,amul,icecream,,14.92,14.15
5acc55a144376,"Gujarat Samachar",0000-00-00,1,5acc55a144376_10.png,ad,"ajay modi",travel,,14.92,14.15
5acc55a144376,"Gujarat Samachar",0000-00-00,1,5acc55a144376_10.png,ad,"bharat darshan",travel,,14.92,14.15
5acc55a144376,"Gujarat Samachar",0000-00-00,1,5acc55a144376_10.png,ad,"gujarat chamber",misc,,14.92,14.15
